0,0,594,0.42094017094017094
1,0,595,0.4205128205128205
2,0,596,0.4200854700854701
3,0,597,0.41965811965811967
4,0,598,0.4192307692307692
5,0,599,0.4188034188034188
6,0,600,0.4183760683760684
7,0,601,0.41794871794871796
8,0,602,0.41752136752136754
9,0,603,0.41709401709401706
10,0,604,0.4166666666666667
11,0,605,0.4171165092217724
12,0,606,0.4175663517768781
13,0,607,0.4180161943319838
14,0,608,0.4184660368870895
15,0,609,0.4189158794421952
16,0,610,0.41936572199730093
17,0,611,0.4198155645524067
18,0,612,0.42026540710751237
19,0,613,0.4207152496626181
20,0,614,0.42094017094017094
21,0,615,0.42094017094017094
22,0,616,0.42094017094017094
23,0,617,0.42094017094017094
24,0,618,0.42094017094017094
25,0,619,0.42094017094017094
26,0,620,0.42094017094017094
27,0,621,1.5769230769230769
28,0,622,1.763766911357273
29,0,623,1.0140074524180716
30,0,624,1.0168692417396537
31,0,625,1.0197310310612355
32,0,626,1.0225928203828174
33,0,627,1.0254546097043995
34,0,628,1.0283163990259816
35,0,629,1.0311781883475635
36,0,630,1.0340399776691453
37,0,631,1.0369017669907277
38,0,632,1.0397635563123095
39,0,633,1.0418215198300655
40,0,634,1.0438794833478218
41,0,635,1.045937446865578
42,0,636,1.0479954103833342
43,0,637,1.465651664499381
44,0,638,1.5115130468205558
45,0,639,1.5050240017913037
46,0,640,1.5018794383674026
47,0,641,1.5020793565488522
48,0,642,1.5022792747303024
49,0,643,1.5027586143450198
50,0,644,1.5032379539597374
51,0,645,1.5037172935744547
52,0,646,1.5041966331891725
53,0,647,1.5046759728038903
54,0,648,1.5051553124186074
55,0,649,1.5056346520333252
56,0,650,1.5061139916480428
57,0,651,1.5065933312627604
58,0,652,1.5063666136496816
59,0,653,1.5219518618485686
60,0,654,1.5242892467995923
61,0,655,1.5309001360241203
62,0,656,1.5326257158761596
63,0,657,1.5343512957281986
64,0,658,1.5350084995118618
65,0,659,1.537802455432277
66,0,660,1.5405964113526924
67,0,661,1.5433903672731075
68,0,662,1.5461843231935228
69,0,663,1.55111503125069
70,0,664,1.5539089871711056
71,0,665,1.5551427748646858
72,0,666,1.5606500668317704
73,0,667,2.2326904784569748
74,0,668,2.2416699926462815
75,0,669,2.2495811307672127
76,0,670,2.256824533845408
77,0,671,2.2612634497441166
78,0,672,2.266740216680676
79,0,673,2.27114860754886
80,0,674,2.2776937505537953
81,0,675,2.282102141421979
82,0,676,2.293989164768795
83,0,677,2.303739435978859
84,0,678,3.624387143086359
85,0,679,2.8133297026516066
86,0,680,2.821421815529304
87,0,681,2.831009654902728
88,0,682,2.843268434447092
89,0,683,2.8565955900598325
90,0,684,2.8699227456725724
91,0,685,2.8832499012853123
92,0,686,2.891099201420197
93,0,687,2.8967728993794797
94,0,688,2.902446597338762
95,0,689,2.9081202952980445
96,0,690,2.9292513212146547
97,0,691,2.937173333922252
98,0,692,3.4771466286811314
99,0,693,3.496108527428615
100,0,694,3.512221423327095
101,0,695,3.5537209696122263
102,0,696,3.5776991483759892
103,0,697,3.924045237007663
104,0,698,3.939801082549092
105,0,699,4.657726980260575
106,0,700,4.6727610404648345
107,0,701,4.693991681865676
108,0,702,4.716077024121218
109,0,703,4.73816236637676
110,0,704,4.756636813354741
111,0,705,6.00715253667165
112,0,706,5.4413289695258715
113,0,707,5.466654750108388
114,0,708,5.493842970053345
