3/22/2019 06:45:00.0,,TRAF_07356_2019_03_22_0645.dat
3/22/2019 06:45:00.0,,Intersection#,7100
3/22/2019 06:45:00.0,,IP Address:,10.1.0.216
3/22/2019 06:45:00.0,,MAC Address:,0,13,52,0,68,64
3/22/2019 06:45:00.0,,Controller Data Log Beginning:,3/22/2019 06:45:00.0
3/22/2019 06:45:00.0,,Phases in use:,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
3/22/2019 06:45:00.2, 82, 9
3/22/2019 06:45:00.2, 82, 21
3/22/2019 06:45:00.4, 81, 8
3/22/2019 06:45:00.5, 82, 27
3/22/2019 06:45:00.6, 82, 1
3/22/2019 06:45:00.7, 82, 8
3/22/2019 06:45:00.9, 81, 1
3/22/2019 06:45:00.9, 81, 27
3/22/2019 06:45:01.0, 81, 21
3/22/2019 06:45:01.0, 82, 33
3/22/2019 06:45:01.2, 82, 22
3/22/2019 06:45:01.2, 82, 32
3/22/2019 06:45:01.4, 81, 9
3/22/2019 06:45:01.5, 82, 1
3/22/2019 06:45:01.5, 82, 3
3/22/2019 06:45:01.7, 81, 33
3/22/2019 06:45:01.8, 81, 22
3/22/2019 06:45:02.0, 82, 9
3/22/2019 06:45:02.0, 82, 16
3/22/2019 06:45:02.0, 82, 22
3/22/2019 06:45:02.2, 81, 3
3/22/2019 06:45:02.2, 81, 8
3/22/2019 06:45:02.4, 81, 32
3/22/2019 06:45:02.5, 81, 16
3/22/2019 06:45:02.8, 81, 22
3/22/2019 06:45:02.9, 82, 22
3/22/2019 06:45:03.1, 81, 9
3/22/2019 06:45:03.2, 82, 8
3/22/2019 06:45:03.6, 81, 22
3/22/2019 06:45:03.7, 82, 37
3/22/2019 06:45:04.3, 81, 37
3/22/2019 06:45:04.3, 82, 22
3/22/2019 06:45:04.3, 82, 33
3/22/2019 06:45:04.4, 81, 8
3/22/2019 06:45:04.6, 82, 32
3/22/2019 06:45:04.8, 82, 27
3/22/2019 06:45:04.9, 81, 33
3/22/2019 06:45:05.1, 82, 21
3/22/2019 06:45:05.1, 82, 31
3/22/2019 06:45:05.2, 81, 22
3/22/2019 06:45:05.3, 81, 21
