3/22/2019 03:15:00.0,,TRAF_07356_2019_03_22_0315.dat
3/22/2019 03:15:00.0,,Intersection#,7100
3/22/2019 03:15:00.0,,IP Address:,10.1.0.216
3/22/2019 03:15:00.0,,MAC Address:,0,13,52,0,68,64
3/22/2019 03:15:00.0,,Controller Data Log Beginning:,3/22/2019 03:15:00.0
3/22/2019 03:15:00.0,,Phases in use:,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
3/22/2019 03:15:34.4, 82, 33
3/22/2019 03:15:34.9, 81, 33
3/22/2019 03:15:35.4, 82, 9
3/22/2019 03:15:36.5, 82, 22
3/22/2019 03:15:36.7, 81, 9
3/22/2019 03:15:37.4, 81, 22
3/22/2019 03:15:37.6, 82, 33
3/22/2019 03:15:38.2, 81, 33
3/22/2019 03:15:38.8, 82, 9
3/22/2019 03:15:39.9, 81, 9
3/22/2019 03:15:44.4, 82, 28
3/22/2019 03:15:45.1, 81, 28
3/22/2019 03:15:45.7, 82, 4
3/22/2019 03:15:46.5, 81, 4
3/22/2019 03:15:46.8, 82, 17
3/22/2019 03:15:47.2, 82, 28
3/22/2019 03:15:47.4, 81, 17
3/22/2019 03:15:47.8, 81, 28
3/22/2019 03:15:48.5, 82, 4
3/22/2019 03:15:49.2, 82, 17
3/22/2019 03:15:49.4, 81, 4
3/22/2019 03:15:50.3, 81, 17
3/22/2019 03:15:50.4, 82, 28
3/22/2019 03:15:51.0, 81, 28
3/22/2019 03:15:51.6, 82, 4
3/22/2019 03:15:52.7, 82, 17
3/22/2019 03:15:52.9, 81, 4
3/22/2019 03:15:53.0, 82, 28
3/22/2019 03:15:53.4, 81, 17
3/22/2019 03:15:53.9, 81, 28
3/22/2019 03:15:54.3, 82, 4
3/22/2019 03:15:55.3, 82, 17
3/22/2019 03:15:55.4, 81, 4
3/22/2019 03:15:56.1, 81, 17
3/22/2019 03:16:03.0, 82, 28
3/22/2019 03:16:03.7, 81, 28
3/22/2019 03:16:04.5, 82, 4
3/22/2019 03:16:05.9, 82, 17
3/22/2019 03:16:06.2, 81, 4
3/22/2019 03:16:06.6, 81, 17
3/22/2019 03:16:42.9, 82, 33
3/22/2019 03:16:43.9, 81, 33
3/22/2019 03:16:44.8, 82, 9
3/22/2019 03:16:46.2, 82, 22
3/22/2019 03:16:46.4, 81, 9
3/22/2019 03:16:47.1, 81, 22
3/22/2019 03:16:51.5, 82, 28
3/22/2019 03:16:53.0, 81, 28
3/22/2019 03:16:54.3, 82, 4
3/22/2019 03:16:54.9, 82, 3
3/22/2019 03:16:55.2, 81, 3
3/22/2019 03:16:56.5, 82, 17
3/22/2019 03:16:57.4, 81, 17
3/22/2019 03:16:57.4, 82, 16
3/22/2019 03:16:57.5, 81, 4
3/22/2019 03:16:58.4, 81, 16
3/22/2019 03:17:05.5, 82, 34
3/22/2019 03:17:06.0, 81, 34
3/22/2019 03:17:49.8, 82, 35
3/22/2019 03:17:50.1, 81, 35
3/22/2019 03:17:53.5, 2, 3
3/22/2019 03:17:53.5, 43, 3
3/22/2019 03:17:53.5, 7, 2
3/22/2019 03:17:53.5, 7, 6
3/22/2019 03:17:53.5, 8, 2
3/22/2019 03:17:53.5, 8, 6
3/22/2019 03:17:53.5, 4, 2
3/22/2019 03:17:53.5, 4, 6
3/22/2019 03:17:53.5, 82, 5
3/22/2019 03:17:53.6, 2, 2
3/22/2019 03:17:53.6, 2, 6
3/22/2019 03:17:53.6, 43, 2
3/22/2019 03:17:53.6, 43, 6
3/22/2019 03:17:53.6, 63, 2
3/22/2019 03:17:53.6, 63, 6
3/22/2019 03:17:54.1, 44, 3
3/22/2019 03:17:54.1, 81, 5
3/22/2019 03:17:54.9, 2, 3
3/22/2019 03:17:54.9, 43, 3
3/22/2019 03:17:54.9, 82, 5
3/22/2019 03:17:55.2, 44, 3
3/22/2019 03:17:55.2, 81, 5
3/22/2019 03:17:55.6, 2, 3
3/22/2019 03:17:55.6, 43, 3
3/22/2019 03:17:55.6, 82, 5
3/22/2019 03:17:56.6, 44, 3
3/22/2019 03:17:56.6, 81, 5
3/22/2019 03:17:57.0, 2, 3
3/22/2019 03:17:57.0, 43, 3
3/22/2019 03:17:57.0, 82, 5
3/22/2019 03:17:57.4, 44, 3
3/22/2019 03:17:57.4, 81, 5
3/22/2019 03:17:57.7, 9, 2
3/22/2019 03:17:57.7, 9, 6
3/22/2019 03:17:57.7, 10, 2
3/22/2019 03:17:57.7, 10, 6
3/22/2019 03:17:57.8, 64, 2
3/22/2019 03:17:57.8, 64, 6
3/22/2019 03:17:58.4, 82, 18
3/22/2019 03:17:59.2, 82, 11
3/22/2019 03:17:59.3, 81, 18
3/22/2019 03:17:59.8, 65, 2
3/22/2019 03:17:59.8, 65, 6
3/22/2019 03:17:59.9, 12, 2
3/22/2019 03:17:59.9, 0, 3
3/22/2019 03:17:59.9, 12, 6
3/22/2019 03:17:59.9, 0, 8
3/22/2019 03:17:59.9, 1, 3
3/22/2019 03:17:59.9, 1, 8
3/22/2019 03:17:59.9, 11, 2
3/22/2019 03:17:59.9, 11, 6
3/22/2019 03:17:59.9, 61, 4
3/22/2019 03:18:01.6, 81, 11
3/22/2019 03:18:01.8, 82, 11
3/22/2019 03:18:01.9, 32, 8
3/22/2019 03:18:02.4, 81, 11
3/22/2019 03:18:05.3, 7, 3
3/22/2019 03:18:05.3, 7, 8
3/22/2019 03:18:05.3, 8, 3
3/22/2019 03:18:05.3, 8, 8
3/22/2019 03:18:05.3, 4, 3
3/22/2019 03:18:05.3, 4, 8
3/22/2019 03:18:05.3, 63, 8
3/22/2019 03:18:05.3, 33, 8
3/22/2019 03:18:05.4, 63, 4
3/22/2019 03:18:08.7, 9, 3
3/22/2019 03:18:08.7, 9, 8
3/22/2019 03:18:08.7, 10, 3
3/22/2019 03:18:08.7, 10, 8
3/22/2019 03:18:08.7, 64, 8
3/22/2019 03:18:08.8, 64, 4
3/22/2019 03:18:12.7, 65, 8
3/22/2019 03:18:12.8, 65, 4
3/22/2019 03:18:12.9, 0, 2
3/22/2019 03:18:12.9, 12, 3
3/22/2019 03:18:12.9, 0, 6
