track_id,x,y,class,camera_id,intersection_id,phase,name
track_id,x,y,class,camera_id,intersection_id,phase,name
1517,894,275,car,3,7356,4400bb,4400bbcar2
1517,812,301,car,3,7356,4400bb,4400bbcar2
1517,755,317,car,3,7356,4400bb,4400bbcar2
1517,698,342,car,3,7356,4400bb,4400bbcar2
1517,613,385,car,3,7356,4400bb,4400bbcar2
1517,554,407,car,3,7356,4400bb,4400bbcar2
1517,529,413,car,3,7356,4400bb,4400bbcar2
1517,499,426,car,3,7356,4400bb,4400bbcar2
1517,476,429,car,3,7356,4400bb,4400bbcar2
1517,420,449,car,3,7356,4400bb,4400bbcar2
1517,388,462,car,3,7356,4400bb,4400bbcar2
1517,367,468,car,3,7356,4400bb,4400bbcar2
1517,340,486,car,3,7356,4400bb,4400bbcar2
1517,312,499,car,3,7356,4400bb,4400bbcar2
77,1102,137,car,3,7356,4400bb,4400bbcar3
77,1089,139,car,3,7356,4400bb,4400bbcar3
77,1016,169,car,3,7356,4400bb,4400bbcar3
77,1002,172,car,3,7356,4400bb,4400bbcar3
77,972,182,car,3,7356,4400bb,4400bbcar3
77,874,276,car,3,7356,4400bb,4400bbcar3
77,791,302,car,3,7356,4400bb,4400bbcar3
77,773,313,car,3,7356,4400bb,4400bbcar3
77,739,321,car,3,7356,4400bb,4400bbcar3
77,685,348,car,3,7356,4400bb,4400bbcar3
77,614,382,car,3,7356,4400bb,4400bbcar3
77,596,384,car,3,7356,4400bb,4400bbcar3
77,575,396,car,3,7356,4400bb,4400bbcar3
77,520,414,car,3,7356,4400bb,4400bbcar3
77,498,426,car,3,7356,4400bb,4400bbcar3
77,484,426,car,3,7356,4400bb,4400bbcar3
1423,759,331,car,3,7356,4400bb,4400bbcar4
1423,741,338,car,3,7356,4400bb,4400bbcar4
1423,727,347,car,3,7356,4400bb,4400bbcar4
1423,711,354,car,3,7356,4400bb,4400bbcar4
1423,695,367,car,3,7356,4400bb,4400bbcar4
1423,662,384,car,3,7356,4400bb,4400bbcar4
1423,628,397,car,3,7356,4400bb,4400bbcar4
1423,591,415,car,3,7356,4400bb,4400bbcar4
1423,577,418,car,3,7356,4400bb,4400bbcar4
1423,543,432,car,3,7356,4400bb,4400bbcar4
1423,528,434,car,3,7356,4400bb,4400bbcar4
1423,505,444,car,3,7356,4400bb,4400bbcar4
1423,482,452,car,3,7356,4400bb,4400bbcar4
1423,358,501,car,3,7356,4400bb,4400bbcar4
1423,350,501,car,3,7356,4400bb,4400bbcar4
1423,328,513,car,3,7356,4400bb,4400bbcar4
1423,320,513,car,3,7356,4400bb,4400bbcar4
415,1131,198,car,3,7356,4400bb,4400bbcar5
415,1120,206,car,3,7356,4400bb,4400bbcar5
415,1097,211,car,3,7356,4400bb,4400bbcar5
415,1052,228,car,3,7356,4400bb,4400bbcar5
415,974,316,car,3,7356,4400bb,4400bbcar5
415,972,326,car,3,7356,4400bb,4400bbcar5
415,971,326,car,3,7356,4400bb,4400bbcar5
415,971,326,car,3,7356,4400bb,4400bbcar5
415,971,326,car,3,7356,4400bb,4400bbcar5
415,971,326,car,3,7356,4400bb,4400bbcar5
415,970,326,car,3,7356,4400bb,4400bbcar5
415,970,326,car,3,7356,4400bb,4400bbcar5
415,970,326,car,3,7356,4400bb,4400bbcar5
415,970,326,car,3,7356,4400bb,4400bbcar5
415,970,326,car,3,7356,4400bb,4400bbcar5
415,970,326,car,3,7356,4400bb,4400bbcar5
415,966,326,car,3,7356,4400bb,4400bbcar5
415,966,326,car,3,7356,4400bb,4400bbcar5
415,966,326,car,3,7356,4400bb,4400bbcar5
415,966,326,car,3,7356,4400bb,4400bbcar5
415,966,326,car,3,7356,4400bb,4400bbcar5
415,966,326,car,3,7356,4400bb,4400bbcar5
415,966,326,car,3,7356,4400bb,4400bbcar5
415,966,326,car,3,7356,4400bb,4400bbcar5
415,966,326,car,3,7356,4400bb,4400bbcar5
415,966,326,car,3,7356,4400bb,4400bbcar5
415,966,326,car,3,7356,4400bb,4400bbcar5
415,966,326,car,3,7356,4400bb,4400bbcar5
415,966,326,car,3,7356,4400bb,4400bbcar5
415,966,326,car,3,7356,4400bb,4400bbcar5
415,966,326,car,3,7356,4400bb,4400bbcar5
415,966,326,car,3,7356,4400bb,4400bbcar5
415,938,326,car,3,7356,4400bb,4400bbcar5
415,914,326,car,3,7356,4400bb,4400bbcar5
415,871,326,car,3,7356,4400bb,4400bbcar5
415,833,326,car,3,7356,4400bb,4400bbcar5
415,795,326,car,3,7356,4400bb,4400bbcar5
415,755,326,car,3,7356,4400bb,4400bbcar5
415,654,360,car,3,7356,4400bb,4400bbcar5
415,614,381,car,3,7356,4400bb,4400bbcar5
415,568,401,car,3,7356,4400bb,4400bbcar5
415,548,408,car,3,7356,4400bb,4400bbcar5
415,529,418,car,3,7356,4400bb,4400bbcar5
415,502,427,car,3,7356,4400bb,4400bbcar5
415,484,431,car,3,7356,4400bb,4400bbcar5
415,462,441,car,3,7356,4400bb,4400bbcar5
415,419,454,car,3,7356,4400bb,4400bbcar5
415,343,491,car,3,7356,4400bb,4400bbcar5
415,323,503,car,3,7356,4400bb,4400bbcar5
1202,1104,144,car,3,7356,4400bb,4400bbcar6
1202,1024,172,car,3,7356,4400bb,4400bbcar6
1202,952,195,car,3,7356,4400bb,4400bbcar6
1202,840,235,car,3,7356,4400bb,4400bbcar6
1202,729,277,car,3,7356,4400bb,4400bbcar6
1202,706,288,car,3,7356,4400bb,4400bbcar6
1202,682,294,car,3,7356,4400bb,4400bbcar6
1202,634,314,car,3,7356,4400bb,4400bbcar6
1202,609,322,car,3,7356,4400bb,4400bbcar6
1202,506,364,car,3,7356,4400bb,4400bbcar6
1202,463,376,car,3,7356,4400bb,4400bbcar6
1202,405,395,car,3,7356,4400bb,4400bbcar6
1202,377,407,car,3,7356,4400bb,4400bbcar6
1202,355,413,car,3,7356,4400bb,4400bbcar6
1202,335,421,car,3,7356,4400bb,4400bbcar6
1202,308,438,car,3,7356,4400bb,4400bbcar6
1202,272,453,car,3,7356,4400bb,4400bbcar6
1202,227,462,car,3,7356,4400bb,4400bbcar6
829,1086,149,car,3,7356,4400bb,4400bbcar7
829,1030,170,car,3,7356,4400bb,4400bbcar7
829,969,188,car,3,7356,4400bb,4400bbcar7
829,886,219,car,3,7356,4400bb,4400bbcar7
829,880,253,car,3,7356,4400bb,4400bbcar7
829,848,253,car,3,7356,4400bb,4400bbcar7
829,822,253,car,3,7356,4400bb,4400bbcar7
829,701,284,car,3,7356,4400bb,4400bbcar7
829,677,290,car,3,7356,4400bb,4400bbcar7
829,654,302,car,3,7356,4400bb,4400bbcar7
829,608,368,car,3,7356,4400bb,4400bbcar7
1423,759,331,car,3,7356,4400bb,4400bbcar8
1423,741,338,car,3,7356,4400bb,4400bbcar8
1423,727,347,car,3,7356,4400bb,4400bbcar8
1423,711,354,car,3,7356,4400bb,4400bbcar8
1423,695,367,car,3,7356,4400bb,4400bbcar8
1423,662,384,car,3,7356,4400bb,4400bbcar8
1423,628,397,car,3,7356,4400bb,4400bbcar8
1423,591,415,car,3,7356,4400bb,4400bbcar8
1423,577,418,car,3,7356,4400bb,4400bbcar8
1423,543,432,car,3,7356,4400bb,4400bbcar8
1423,528,434,car,3,7356,4400bb,4400bbcar8
1423,505,444,car,3,7356,4400bb,4400bbcar8
1423,482,452,car,3,7356,4400bb,4400bbcar8
1423,358,501,car,3,7356,4400bb,4400bbcar8
1423,350,501,car,3,7356,4400bb,4400bbcar8
1423,328,513,car,3,7356,4400bb,4400bbcar8
1423,320,513,car,3,7356,4400bb,4400bbcar8
233,709,707,car,3,7356,0440bb,0440bbcar0
233,720,686,car,3,7356,0440bb,0440bbcar0
233,725,686,car,3,7356,0440bb,0440bbcar0
233,737,666,car,3,7356,0440bb,0440bbcar0
233,744,663,car,3,7356,0440bb,0440bbcar0
233,748,659,car,3,7356,0440bb,0440bbcar0
233,751,659,car,3,7356,0440bb,0440bbcar0
233,759,649,car,3,7356,0440bb,0440bbcar0
233,773,622,car,3,7356,0440bb,0440bbcar0
233,788,601,car,3,7356,0440bb,0440bbcar0
233,794,601,car,3,7356,0440bb,0440bbcar0
233,808,591,car,3,7356,0440bb,0440bbcar0
233,814,583,car,3,7356,0440bb,0440bbcar0
233,822,578,car,3,7356,0440bb,0440bbcar0
233,828,577,car,3,7356,0440bb,0440bbcar0
233,852,563,car,3,7356,0440bb,0440bbcar0
233,877,553,car,3,7356,0440bb,0440bbcar0
233,886,544,car,3,7356,0440bb,0440bbcar0
233,892,543,car,3,7356,0440bb,0440bbcar0
233,901,538,car,3,7356,0440bb,0440bbcar0
233,909,527,car,3,7356,0440bb,0440bbcar0
233,915,527,car,3,7356,0440bb,0440bbcar0
233,923,522,car,3,7356,0440bb,0440bbcar0
233,931,514,car,3,7356,0440bb,0440bbcar0
233,938,509,car,3,7356,0440bb,0440bbcar0
233,947,500,car,3,7356,0440bb,0440bbcar0
233,964,494,car,3,7356,0440bb,0440bbcar0
233,971,485,car,3,7356,0440bb,0440bbcar0
233,979,479,car,3,7356,0440bb,0440bbcar0
233,988,478,car,3,7356,0440bb,0440bbcar0
233,994,471,car,3,7356,0440bb,0440bbcar0
233,1011,468,car,3,7356,0440bb,0440bbcar0
233,1034,450,car,3,7356,0440bb,0440bbcar0
233,1044,449,car,3,7356,0440bb,0440bbcar0
233,1055,449,car,3,7356,0440bb,0440bbcar0
233,1062,443,car,3,7356,0440bb,0440bbcar0
233,1070,436,car,3,7356,0440bb,0440bbcar0
233,1078,433,car,3,7356,0440bb,0440bbcar0
233,1084,427,car,3,7356,0440bb,0440bbcar0
233,1110,415,car,3,7356,0440bb,0440bbcar0
233,1121,413,car,3,7356,0440bb,0440bbcar0
233,1131,408,car,3,7356,0440bb,0440bbcar0
233,1140,406,car,3,7356,0440bb,0440bbcar0
233,1154,406,car,3,7356,0440bb,0440bbcar0
233,1159,398,car,3,7356,0440bb,0440bbcar0
233,1171,397,car,3,7356,0440bb,0440bbcar0
233,1190,377,car,3,7356,0440bb,0440bbcar0
1522,1101,147,car,3,7356,0440bb,0440bbcar1
1522,1053,164,car,3,7356,0440bb,0440bbcar1
1522,1034,168,car,3,7356,0440bb,0440bbcar1
1522,784,256,car,3,7356,0440bb,0440bbcar1
1522,668,301,car,3,7356,0440bb,0440bbcar1
1522,600,329,car,3,7356,0440bb,0440bbcar1
1522,573,342,car,3,7356,0440bb,0440bbcar1
1522,547,352,car,3,7356,0440bb,0440bbcar1
1522,507,364,car,3,7356,0440bb,0440bbcar1
1522,457,382,car,3,7356,0440bb,0440bbcar1
1522,389,402,car,3,7356,0440bb,0440bbcar1
1522,319,432,car,3,7356,0440bb,0440bbcar1
1522,297,445,car,3,7356,0440bb,0440bbcar1
1291,719,566,car,3,7356,0440bb,0440bbcar2
1291,744,550,car,3,7356,0440bb,0440bbcar2
1291,767,548,car,3,7356,0440bb,0440bbcar2
1291,791,541,car,3,7356,0440bb,0440bbcar2
1291,815,524,car,3,7356,0440bb,0440bbcar2
1291,838,504,car,3,7356,0440bb,0440bbcar2
1291,927,476,car,3,7356,0440bb,0440bbcar2
1291,949,473,car,3,7356,0440bb,0440bbcar2
1291,967,460,car,3,7356,0440bb,0440bbcar2
1291,1008,439,car,3,7356,0440bb,0440bbcar2
1291,1030,434,car,3,7356,0440bb,0440bbcar2
1291,1047,421,car,3,7356,0440bb,0440bbcar2
1291,1069,415,car,3,7356,0440bb,0440bbcar2
1291,1123,385,car,3,7356,0440bb,0440bbcar2
1291,1144,380,car,3,7356,0440bb,0440bbcar2
1727,475,46,car,3,7356,0400fb,0400fbcar0
1727,469,55,car,3,7356,0400fb,0400fbcar0
1727,468,67,car,3,7356,0400fb,0400fbcar0
1727,468,77,car,3,7356,0400fb,0400fbcar0
1727,468,94,car,3,7356,0400fb,0400fbcar0
1727,468,111,car,3,7356,0400fb,0400fbcar0
1727,468,120,car,3,7356,0400fb,0400fbcar0
1727,468,140,car,3,7356,0400fb,0400fbcar0
1727,468,146,car,3,7356,0400fb,0400fbcar0
1727,468,162,car,3,7356,0400fb,0400fbcar0
1727,468,171,car,3,7356,0400fb,0400fbcar0
1727,468,176,car,3,7356,0400fb,0400fbcar0
1727,468,183,car,3,7356,0400fb,0400fbcar0
1727,468,185,car,3,7356,0400fb,0400fbcar0
1727,468,192,car,3,7356,0400fb,0400fbcar0
1727,468,201,car,3,7356,0400fb,0400fbcar0
1727,468,204,car,3,7356,0400fb,0400fbcar0
1727,468,218,car,3,7356,0400fb,0400fbcar0
1727,468,219,car,3,7356,0400fb,0400fbcar0
1727,468,227,car,3,7356,0400fb,0400fbcar0
1727,468,236,car,3,7356,0400fb,0400fbcar0
1727,468,241,car,3,7356,0400fb,0400fbcar0
1727,468,248,car,3,7356,0400fb,0400fbcar0
1727,461,264,car,3,7356,0400fb,0400fbcar0
1727,456,281,car,3,7356,0400fb,0400fbcar0
1727,447,295,car,3,7356,0400fb,0400fbcar0
1727,432,309,car,3,7356,0400fb,0400fbcar0
1727,432,316,car,3,7356,0400fb,0400fbcar0
1727,418,333,car,3,7356,0400fb,0400fbcar0
1727,406,347,car,3,7356,0400fb,0400fbcar0
1727,384,365,car,3,7356,0400fb,0400fbcar0
1727,384,367,car,3,7356,0400fb,0400fbcar0
1727,356,387,car,3,7356,0400fb,0400fbcar0
1727,314,413,car,3,7356,0400fb,0400fbcar0
1727,306,421,car,3,7356,0400fb,0400fbcar0
1727,294,424,car,3,7356,0400fb,0400fbcar0
1727,282,433,car,3,7356,0400fb,0400fbcar0
1727,245,456,car,3,7356,0400fb,0400fbcar0
1727,240,457,car,3,7356,0400fb,0400fbcar0
1793,762,573,car,3,7356,0400fb,0400fbcar1
1793,786,570,car,3,7356,0400fb,0400fbcar1
1793,813,562,car,3,7356,0400fb,0400fbcar1
1793,836,541,car,3,7356,0400fb,0400fbcar1
1793,861,540,car,3,7356,0400fb,0400fbcar1
1793,927,500,car,3,7356,0400fb,0400fbcar1
1793,951,493,car,3,7356,0400fb,0400fbcar1
1793,994,469,car,3,7356,0400fb,0400fbcar1
1793,1042,460,car,3,7356,0400fb,0400fbcar1
1793,1060,444,car,3,7356,0400fb,0400fbcar1
1793,1117,414,car,3,7356,0400fb,0400fbcar1
1793,1140,406,car,3,7356,0400fb,0400fbcar1
1793,1165,406,car,3,7356,0400fb,0400fbcar1
1828,502,87,car,3,7356,0400fb,0400fbcar2
1828,502,114,car,3,7356,0400fb,0400fbcar2
1828,502,123,car,3,7356,0400fb,0400fbcar2
1828,502,127,car,3,7356,0400fb,0400fbcar2
1828,502,129,car,3,7356,0400fb,0400fbcar2
1828,502,133,car,3,7356,0400fb,0400fbcar2
1828,502,145,car,3,7356,0400fb,0400fbcar2
1828,502,167,car,3,7356,0400fb,0400fbcar2
1828,500,169,car,3,7356,0400fb,0400fbcar2
1828,500,173,car,3,7356,0400fb,0400fbcar2
1828,499,176,car,3,7356,0400fb,0400fbcar2
1828,496,187,car,3,7356,0400fb,0400fbcar2
1828,496,189,car,3,7356,0400fb,0400fbcar2
1828,487,203,car,3,7356,0400fb,0400fbcar2
1828,479,216,car,3,7356,0400fb,0400fbcar2
1828,471,224,car,3,7356,0400fb,0400fbcar2
1828,471,228,car,3,7356,0400fb,0400fbcar2
1828,466,233,car,3,7356,0400fb,0400fbcar2
1828,466,238,car,3,7356,0400fb,0400fbcar2
1828,464,245,car,3,7356,0400fb,0400fbcar2
1828,464,250,car,3,7356,0400fb,0400fbcar2
1828,461,257,car,3,7356,0400fb,0400fbcar2
1828,460,262,car,3,7356,0400fb,0400fbcar2
1828,452,271,car,3,7356,0400fb,0400fbcar2
1828,439,282,car,3,7356,0400fb,0400fbcar2
1828,424,299,car,3,7356,0400fb,0400fbcar2
1828,404,317,car,3,7356,0400fb,0400fbcar2
1828,397,325,car,3,7356,0400fb,0400fbcar2
1828,386,341,car,3,7356,0400fb,0400fbcar2
1828,379,346,car,3,7356,0400fb,0400fbcar2
2337,587,631,car,3,7356,2200dd,2200ddcar0
2337,578,629,car,3,7356,2200dd,2200ddcar0
2337,562,613,car,3,7356,2200dd,2200ddcar0
2337,556,600,car,3,7356,2200dd,2200ddcar0
2337,538,586,car,3,7356,2200dd,2200ddcar0
2337,530,573,car,3,7356,2200dd,2200ddcar0
2337,520,568,car,3,7356,2200dd,2200ddcar0
2337,505,568,car,3,7356,2200dd,2200ddcar0
2337,494,566,car,3,7356,2200dd,2200ddcar0
2337,467,543,car,3,7356,2200dd,2200ddcar0
2337,454,543,car,3,7356,2200dd,2200ddcar0
2337,449,532,car,3,7356,2200dd,2200ddcar0
2337,434,532,car,3,7356,2200dd,2200ddcar0
2337,408,524,car,3,7356,2200dd,2200ddcar0
2337,403,517,car,3,7356,2200dd,2200ddcar0
2337,370,513,car,3,7356,2200dd,2200ddcar0
2337,587,631,car,3,7356,2200dd,2200ddcar1
2337,578,629,car,3,7356,2200dd,2200ddcar1
2337,562,613,car,3,7356,2200dd,2200ddcar1
2337,556,600,car,3,7356,2200dd,2200ddcar1
2337,538,586,car,3,7356,2200dd,2200ddcar1
2337,530,573,car,3,7356,2200dd,2200ddcar1
2337,520,568,car,3,7356,2200dd,2200ddcar1
2337,505,568,car,3,7356,2200dd,2200ddcar1
2337,494,566,car,3,7356,2200dd,2200ddcar1
2337,467,543,car,3,7356,2200dd,2200ddcar1
2337,454,543,car,3,7356,2200dd,2200ddcar1
2337,449,532,car,3,7356,2200dd,2200ddcar1
2337,434,532,car,3,7356,2200dd,2200ddcar1
2337,408,524,car,3,7356,2200dd,2200ddcar1
2337,403,517,car,3,7356,2200dd,2200ddcar1
2337,370,513,car,3,7356,2200dd,2200ddcar1
-2472,700,827,car,3,7356,2002dd,2002ddcar0
-2472,697,810,car,3,7356,2002dd,2002ddcar0
-2472,697,800,car,3,7356,2002dd,2002ddcar0
-2472,697,795,car,3,7356,2002dd,2002ddcar0
-2472,696,777,car,3,7356,2002dd,2002ddcar0
-2472,694,770,car,3,7356,2002dd,2002ddcar0
-2472,694,767,car,3,7356,2002dd,2002ddcar0
-2472,694,764,car,3,7356,2002dd,2002ddcar0
-2472,694,764,car,3,7356,2002dd,2002ddcar0
-2472,694,764,car,3,7356,2002dd,2002ddcar0
-2472,694,764,car,3,7356,2002dd,2002ddcar0
-2472,693,763,car,3,7356,2002dd,2002ddcar0
-2472,693,761,car,3,7356,2002dd,2002ddcar0
-2472,690,759,car,3,7356,2002dd,2002ddcar0
-2472,690,755,car,3,7356,2002dd,2002ddcar0
-2472,689,753,car,3,7356,2002dd,2002ddcar0
-2472,689,747,car,3,7356,2002dd,2002ddcar0
-2472,687,740,car,3,7356,2002dd,2002ddcar0
-2472,687,713,car,3,7356,2002dd,2002ddcar0
-2472,685,702,car,3,7356,2002dd,2002ddcar0
-2472,681,697,car,3,7356,2002dd,2002ddcar0
-2472,679,683,car,3,7356,2002dd,2002ddcar0
-2472,668,649,car,3,7356,2002dd,2002ddcar0
-2472,659,625,car,3,7356,2002dd,2002ddcar0
-2472,633,579,car,3,7356,2002dd,2002ddcar0
-2472,626,561,car,3,7356,2002dd,2002ddcar0
-2472,595,521,car,3,7356,2002dd,2002ddcar0
-2472,571,497,car,3,7356,2002dd,2002ddcar0
-2472,563,493,car,3,7356,2002dd,2002ddcar0
-2472,554,485,car,3,7356,2002dd,2002ddcar0
-2472,527,467,car,3,7356,2002dd,2002ddcar0
-2472,484,451,car,3,7356,2002dd,2002ddcar0
-2472,474,450,car,3,7356,2002dd,2002ddcar0
-2472,450,442,car,3,7356,2002dd,2002ddcar0
-2472,439,442,car,3,7356,2002dd,2002ddcar0
-2472,428,438,car,3,7356,2002dd,2002ddcar0
-2472,403,437,car,3,7356,2002dd,2002ddcar0
-2472,377,430,car,3,7356,2002dd,2002ddcar0
-2472,366,430,car,3,7356,2002dd,2002ddcar0
-2472,327,428,car,3,7356,2002dd,2002ddcar0
-2472,274,428,car,3,7356,2002dd,2002ddcar0
-2472,259,428,car,3,7356,2002dd,2002ddcar0
-2472,237,428,car,3,7356,2002dd,2002ddcar0
-2472,222,428,car,3,7356,2002dd,2002ddcar0
-2472,197,428,car,3,7356,2002dd,2002ddcar0
-2472,176,428,car,3,7356,2002dd,2002ddcar0
-2472,162,428,car,3,7356,2002dd,2002ddcar0
-2472,143,428,car,3,7356,2002dd,2002ddcar0
-2472,120,428,car,3,7356,2002dd,2002ddcar0
-2472,94,428,car,3,7356,2002dd,2002ddcar0
2327,1122,190,car,3,7356,2002dd,2002ddcar1
2327,1122,194,car,3,7356,2002dd,2002ddcar1
2327,1122,201,car,3,7356,2002dd,2002ddcar1
2327,1122,208,car,3,7356,2002dd,2002ddcar1
2327,1122,213,car,3,7356,2002dd,2002ddcar1
2327,1122,216,car,3,7356,2002dd,2002ddcar1
2327,1122,229,car,3,7356,2002dd,2002ddcar1
2327,1122,229,car,3,7356,2002dd,2002ddcar1
2327,1122,234,car,3,7356,2002dd,2002ddcar1
2327,1122,239,car,3,7356,2002dd,2002ddcar1
2327,1122,239,car,3,7356,2002dd,2002ddcar1
2327,1122,243,car,3,7356,2002dd,2002ddcar1
2327,1122,244,car,3,7356,2002dd,2002ddcar1
2327,1122,251,car,3,7356,2002dd,2002ddcar1
2327,1122,251,car,3,7356,2002dd,2002ddcar1
2327,1122,253,car,3,7356,2002dd,2002ddcar1
2327,1122,254,car,3,7356,2002dd,2002ddcar1
2327,1122,254,car,3,7356,2002dd,2002ddcar1
2327,1122,254,car,3,7356,2002dd,2002ddcar1
2327,1122,254,car,3,7356,2002dd,2002ddcar1
2327,1122,259,car,3,7356,2002dd,2002ddcar1
2327,1122,440,car,3,7356,2002dd,2002ddcar1
2327,1122,451,car,3,7356,2002dd,2002ddcar1
2327,1122,451,car,3,7356,2002dd,2002ddcar1
2327,1122,451,car,3,7356,2002dd,2002ddcar1
2327,1122,451,car,3,7356,2002dd,2002ddcar1
2327,1122,451,car,3,7356,2002dd,2002ddcar1
2327,1122,451,car,3,7356,2002dd,2002ddcar1
2327,1122,451,car,3,7356,2002dd,2002ddcar1
2327,1122,451,car,3,7356,2002dd,2002ddcar1
2327,1122,451,car,3,7356,2002dd,2002ddcar1
2327,1122,451,car,3,7356,2002dd,2002ddcar1
2327,1122,451,car,3,7356,2002dd,2002ddcar1
2327,1122,451,car,3,7356,2002dd,2002ddcar1
2327,1130,451,car,3,7356,2002dd,2002ddcar1
2327,1142,451,car,3,7356,2002dd,2002ddcar1
2327,1147,451,car,3,7356,2002dd,2002ddcar1
2327,1156,451,car,3,7356,2002dd,2002ddcar1
270,538,32,car,3,7356,2100de,2100decar0
270,539,37,car,3,7356,2100de,2100decar0
270,547,49,car,3,7356,2100de,2100decar0
270,560,90,car,3,7356,2100de,2100decar0
270,561,100,car,3,7356,2100de,2100decar0
270,565,108,car,3,7356,2100de,2100decar0
270,565,128,car,3,7356,2100de,2100decar0
270,565,139,car,3,7356,2100de,2100decar0
270,565,146,car,3,7356,2100de,2100decar0
270,565,159,car,3,7356,2100de,2100decar0
270,565,169,car,3,7356,2100de,2100decar0
270,571,180,car,3,7356,2100de,2100decar0
270,575,189,car,3,7356,2100de,2100decar0
270,581,195,car,3,7356,2100de,2100decar0
270,585,202,car,3,7356,2100de,2100decar0
270,587,213,car,3,7356,2100de,2100decar0
270,596,230,car,3,7356,2100de,2100decar0
270,598,238,car,3,7356,2100de,2100decar0
270,598,248,car,3,7356,2100de,2100decar0
270,618,287,car,3,7356,2100de,2100decar0
270,626,300,car,3,7356,2100de,2100decar0
270,630,311,car,3,7356,2100de,2100decar0
270,636,318,car,3,7356,2100de,2100decar0
270,640,330,car,3,7356,2100de,2100decar0
270,660,364,car,3,7356,2100de,2100decar0
270,666,367,car,3,7356,2100de,2100decar0
270,671,376,car,3,7356,2100de,2100decar0
270,691,397,car,3,7356,2100de,2100decar0
270,707,412,car,3,7356,2100de,2100decar0
270,715,426,car,3,7356,2100de,2100decar0
270,726,426,car,3,7356,2100de,2100decar0
270,732,432,car,3,7356,2100de,2100decar0
270,760,447,car,3,7356,2100de,2100decar0
270,770,448,car,3,7356,2100de,2100decar0
270,779,448,car,3,7356,2100de,2100decar0
270,789,450,car,3,7356,2100de,2100decar0
270,807,452,car,3,7356,2100de,2100decar0
270,817,456,car,3,7356,2100de,2100decar0
270,828,457,car,3,7356,2100de,2100decar0
270,836,457,car,3,7356,2100de,2100decar0
270,847,457,car,3,7356,2100de,2100decar0
270,859,467,car,3,7356,2100de,2100decar0
270,869,470,car,3,7356,2100de,2100decar0
270,879,472,car,3,7356,2100de,2100decar0
270,897,472,car,3,7356,2100de,2100decar0
270,907,472,car,3,7356,2100de,2100decar0
270,918,472,car,3,7356,2100de,2100decar0
270,928,472,car,3,7356,2100de,2100decar0
270,938,472,car,3,7356,2100de,2100decar0
270,950,474,car,3,7356,2100de,2100decar0
270,960,474,car,3,7356,2100de,2100decar0
270,967,474,car,3,7356,2100de,2100decar0
270,977,474,car,3,7356,2100de,2100decar0
270,988,474,car,3,7356,2100de,2100decar0
270,996,474,car,3,7356,2100de,2100decar0
270,1006,474,car,3,7356,2100de,2100decar0
270,1017,474,car,3,7356,2100de,2100decar0
270,1024,474,car,3,7356,2100de,2100decar0
270,1036,474,car,3,7356,2100de,2100decar0
270,1044,474,car,3,7356,2100de,2100decar0
270,1058,474,car,3,7356,2100de,2100decar0
270,1073,474,car,3,7356,2100de,2100decar0
270,1091,474,car,3,7356,2100de,2100decar0
270,1115,474,car,3,7356,2100de,2100decar0
270,1128,474,car,3,7356,2100de,2100decar0
270,1139,474,car,3,7356,2100de,2100decar0
270,1153,474,car,3,7356,2100de,2100decar0
270,1165,474,car,3,7356,2100de,2100decar0
270,1174,474,car,3,7356,2100de,2100decar0
270,1187,474,car,3,7356,2100de,2100decar0
1568,583,507,car,3,7356,2100de,2100decar1
1568,590,501,car,3,7356,2100de,2100decar1
1568,599,489,car,3,7356,2100de,2100decar1
1568,613,472,car,3,7356,2100de,2100decar1
1568,627,452,car,3,7356,2100de,2100decar1
1568,648,415,car,3,7356,2100de,2100decar1
1568,660,387,car,3,7356,2100de,2100decar1
1568,673,346,car,3,7356,2100de,2100decar1
1568,678,315,car,3,7356,2100de,2100decar1
1568,681,303,car,3,7356,2100de,2100decar1
1568,681,298,car,3,7356,2100de,2100decar1
1568,690,247,car,3,7356,2100de,2100decar1
1568,692,221,car,3,7356,2100de,2100decar1
1568,692,180,car,3,7356,2100de,2100decar1
1568,692,158,car,3,7356,2100de,2100decar1
1568,692,61,car,3,7356,2100de,2100decar1
1568,692,30,car,3,7356,2100de,2100decar1
291,518,157,car,3,7356,2100de,2100decar2
291,518,158,car,3,7356,2100de,2100decar2
291,522,158,car,3,7356,2100de,2100decar2
291,522,158,car,3,7356,2100de,2100decar2
291,522,158,car,3,7356,2100de,2100decar2
291,522,158,car,3,7356,2100de,2100decar2
291,550,158,car,3,7356,2100de,2100decar2
291,550,159,car,3,7356,2100de,2100decar2
291,559,169,car,3,7356,2100de,2100decar2
291,565,182,car,3,7356,2100de,2100decar2
291,565,188,car,3,7356,2100de,2100decar2
291,572,194,car,3,7356,2100de,2100decar2
291,578,203,car,3,7356,2100de,2100decar2
291,581,217,car,3,7356,2100de,2100decar2
291,582,227,car,3,7356,2100de,2100decar2
291,587,235,car,3,7356,2100de,2100decar2
291,587,244,car,3,7356,2100de,2100decar2
291,601,268,car,3,7356,2100de,2100decar2
291,604,276,car,3,7356,2100de,2100decar2
291,627,318,car,3,7356,2100de,2100decar2
291,633,324,car,3,7356,2100de,2100decar2
291,635,332,car,3,7356,2100de,2100decar2
291,648,350,car,3,7356,2100de,2100decar2
291,670,373,car,3,7356,2100de,2100decar2
291,676,384,car,3,7356,2100de,2100decar2
