3/22/2019 13:45:00.0,,TRAF_07356_2019_03_22_1345.dat
3/22/2019 13:45:00.0,,Intersection#,7100
3/22/2019 13:45:00.0,,IP Address:,10.1.0.216
3/22/2019 13:45:00.0,,MAC Address:,0,13,52,0,68,64
3/22/2019 13:45:00.0,,Controller Data Log Beginning:,3/22/2019 13:45:00.0
3/22/2019 13:45:00.0,,Phases in use:,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
3/22/2019 13:45:00.1, 82, 35
3/22/2019 13:45:00.6, 81, 35
3/22/2019 13:45:00.6, 82, 24
3/22/2019 13:45:00.7, 81, 11
3/22/2019 13:45:01.3, 81, 24
3/22/2019 13:45:01.8, 82, 11
3/22/2019 13:45:02.8, 82, 26
3/22/2019 13:45:03.3, 82, 24
3/22/2019 13:45:03.5, 81, 11
3/22/2019 13:45:03.6, 82, 35
3/22/2019 13:45:03.9, 81, 24
3/22/2019 13:45:04.1, 82, 25
3/22/2019 13:45:04.4, 81, 35
3/22/2019 13:45:04.5, 81, 26
3/22/2019 13:45:05.9, 82, 11
3/22/2019 13:45:07.4, 82, 35
3/22/2019 13:45:07.8, 82, 24
3/22/2019 13:45:07.9, 81, 11
3/22/2019 13:45:08.0, 81, 35
3/22/2019 13:45:08.6, 81, 24
3/22/2019 13:45:09.6, 82, 11
3/22/2019 13:45:11.1, 82, 24
3/22/2019 13:45:11.2, 81, 11
3/22/2019 13:45:11.7, 81, 24
3/22/2019 13:45:14.1, 7, 3
3/22/2019 13:45:14.1, 7, 8
3/22/2019 13:45:14.1, 8, 3
3/22/2019 13:45:14.1, 8, 8
3/22/2019 13:45:14.1, 6, 3
3/22/2019 13:45:14.1, 4, 8
3/22/2019 13:45:14.1, 63, 8
3/22/2019 13:45:14.1, 33, 8
3/22/2019 13:45:14.2, 63, 4
3/22/2019 13:45:17.0, 82, 35
3/22/2019 13:45:17.4, 81, 35
3/22/2019 13:45:17.5, 9, 3
3/22/2019 13:45:17.5, 9, 8
3/22/2019 13:45:17.5, 10, 3
3/22/2019 13:45:17.5, 10, 8
3/22/2019 13:45:17.5, 64, 8
3/22/2019 13:45:17.6, 44, 3
3/22/2019 13:45:17.6, 64, 4
3/22/2019 13:45:19.8, 82, 11
3/22/2019 13:45:21.5, 65, 8
3/22/2019 13:45:21.6, 65, 4
3/22/2019 13:45:21.7, 0, 2
3/22/2019 13:45:21.7, 12, 3
3/22/2019 13:45:21.7, 0, 6
3/22/2019 13:45:21.7, 12, 8
3/22/2019 13:45:21.7, 1, 2
3/22/2019 13:45:21.7, 1, 6
3/22/2019 13:45:21.7, 11, 3
3/22/2019 13:45:21.7, 11, 8
3/22/2019 13:45:21.7, 61, 2
3/22/2019 13:45:21.7, 61, 6
3/22/2019 13:45:21.9, 44, 2
3/22/2019 13:45:21.9, 44, 6
3/22/2019 13:45:22.4, 81, 9
3/22/2019 13:45:24.9, 43, 8
3/22/2019 13:45:25.2, 82, 34
3/22/2019 13:45:25.4, 81, 27
3/22/2019 13:45:25.8, 81, 32
3/22/2019 13:45:25.8, 82, 35
3/22/2019 13:45:26.0, 81, 34
3/22/2019 13:45:26.1, 82, 9
3/22/2019 13:45:26.3, 81, 35
3/22/2019 13:45:26.7, 82, 16
3/22/2019 13:45:26.8, 81, 3
3/22/2019 13:45:26.8, 81, 9
3/22/2019 13:45:27.0, 82, 26
