3/22/2019 18:15:00.1,,TRAF_07356_2019_03_22_1815.dat
3/22/2019 18:15:00.1,,Intersection#,7100
3/22/2019 18:15:00.1,,IP Address:,10.1.0.216
3/22/2019 18:15:00.1,,MAC Address:,0,13,52,0,68,64
3/22/2019 18:15:00.1,,Controller Data Log Beginning:,3/22/2019 18:15:00.1
3/22/2019 18:15:00.1,,Phases in use:,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
3/22/2019 18:15:02.1, 82, 17
3/22/2019 18:15:02.1, 82, 28
3/22/2019 18:15:02.1, 82, 30
3/22/2019 18:15:02.2, 81, 4
3/22/2019 18:15:02.4, 9, 5
3/22/2019 18:15:02.4, 10, 5
3/22/2019 18:15:02.5, 81, 16
3/22/2019 18:15:02.5, 81, 28
3/22/2019 18:15:02.5, 64, 5
3/22/2019 18:15:02.7, 81, 17
3/22/2019 18:15:02.8, 81, 30
3/22/2019 18:15:02.9, 82, 3
3/22/2019 18:15:03.2, 82, 27
3/22/2019 18:15:03.4, 43, 7
3/22/2019 18:15:03.4, 82, 10
3/22/2019 18:15:03.8, 82, 4
3/22/2019 18:15:04.0, 81, 27
3/22/2019 18:15:04.3, 82, 16
3/22/2019 18:15:04.4, 81, 3
3/22/2019 18:15:04.5, 82, 28
3/22/2019 18:15:04.5, 65, 5
3/22/2019 18:15:04.6, 12, 5
3/22/2019 18:15:04.6, 0, 6
3/22/2019 18:15:04.6, 1, 6
3/22/2019 18:15:04.6, 11, 5
3/22/2019 18:15:04.6, 61, 6
3/22/2019 18:15:04.8, 44, 6
3/22/2019 18:15:04.9, 2, 4
3/22/2019 18:15:04.9, 43, 4
3/22/2019 18:15:04.9, 81, 4
3/22/2019 18:15:04.9, 82, 6
3/22/2019 18:15:04.9, 82, 17
3/22/2019 18:15:05.1, 81, 16
3/22/2019 18:15:05.1, 82, 26
3/22/2019 18:15:05.3, 81, 17
3/22/2019 18:15:05.3, 81, 33
3/22/2019 18:15:05.4, 82, 25
3/22/2019 18:15:05.5, 82, 3
3/22/2019 18:15:05.7, 44, 4
3/22/2019 18:15:05.7, 81, 6
3/22/2019 18:15:05.7, 81, 25
3/22/2019 18:15:05.7, 81, 26
3/22/2019 18:15:05.7, 81, 28
3/22/2019 18:15:05.8, 82, 27
3/22/2019 18:15:05.9, 82, 26
3/22/2019 18:15:06.4, 2, 4
3/22/2019 18:15:06.4, 43, 4
3/22/2019 18:15:06.4, 82, 6
3/22/2019 18:15:06.5, 82, 4
3/22/2019 18:15:06.6, 81, 26
3/22/2019 18:15:06.7, 81, 27
3/22/2019 18:15:06.7, 82, 16
3/22/2019 18:15:06.7, 82, 28
3/22/2019 18:15:06.8, 81, 3
3/22/2019 18:15:06.8, 82, 35
3/22/2019 18:15:07.1, 81, 35
3/22/2019 18:15:07.2, 81, 16
3/22/2019 18:15:07.5, 82, 17
3/22/2019 18:15:07.6, 81, 4
3/22/2019 18:15:07.7, 82, 3
3/22/2019 18:15:07.9, 81, 28
3/22/2019 18:15:08.0, 81, 17
3/22/2019 18:15:08.0, 82, 8
3/22/2019 18:15:08.0, 82, 27
