3/22/2019 07:30:00.0,,TRAF_07356_2019_03_22_0730.dat
3/22/2019 07:30:00.0,,Intersection#,7100
3/22/2019 07:30:00.0,,IP Address:,10.1.0.216
3/22/2019 07:30:00.0,,MAC Address:,0,13,52,0,68,64
3/22/2019 07:30:00.0,,Controller Data Log Beginning:,3/22/2019 07:30:00.0
3/22/2019 07:30:00.0,,Phases in use:,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
3/22/2019 07:30:09.2, 82, 22
3/22/2019 07:30:09.3, 81, 9
3/22/2019 07:30:09.6, 81, 28
3/22/2019 07:30:09.7, 81, 8
3/22/2019 07:30:00.8, 81, 33
3/22/2019 07:30:00.8, 82, 8
3/22/2019 07:30:00.1, 82, 27
3/22/2019 07:30:00.1, 82, 32
3/22/2019 07:30:00.2, 81, 22
3/22/2019 07:30:00.3, 81, 4
3/22/2019 07:30:00.3, 82, 17
3/22/2019 07:30:00.3, 82, 33
3/22/2019 07:30:00.4, 81, 27
3/22/2019 07:30:00.5, 81, 32
3/22/2019 07:30:00.5, 82, 3
3/22/2019 07:30:00.5, 82, 9
3/22/2019 07:30:00.6, 81, 33
3/22/2019 07:30:01.3, 81, 17
3/22/2019 07:30:01.3, 82, 27
3/22/2019 07:30:01.4, 81, 8
3/22/2019 07:30:01.4, 82, 4
3/22/2019 07:30:01.5, 81, 3
3/22/2019 07:30:01.6, 82, 22
3/22/2019 07:30:01.6, 82, 36
3/22/2019 07:30:01.7, 81, 4
3/22/2019 07:30:01.7, 81, 9
3/22/2019 07:30:01.7, 82, 3
3/22/2019 07:30:01.7, 82, 16
3/22/2019 07:30:02.1, 82, 4
3/22/2019 07:30:02.1, 82, 8
3/22/2019 07:30:02.1, 82, 33
3/22/2019 07:30:02.2, 81, 3
3/22/2019 07:30:02.2, 81, 27
3/22/2019 07:30:02.2, 82, 9
3/22/2019 07:30:02.3, 81, 4
3/22/2019 07:30:02.3, 81, 16
3/22/2019 07:30:02.3, 81, 22
3/22/2019 07:30:02.4, 81, 9
3/22/2019 07:30:02.4, 82, 28
3/22/2019 07:30:02.4, 82, 32
3/22/2019 07:30:02.6, 82, 3
3/22/2019 07:30:02.7, 81, 28
3/22/2019 07:30:02.8, 81, 32
3/22/2019 07:30:02.9, 81, 33
3/22/2019 07:30:03.1, 81, 36
3/22/2019 07:30:03.1, 82, 16
3/22/2019 07:30:03.2, 81, 3
3/22/2019 07:30:03.2, 81, 8
3/22/2019 07:30:03.2, 82, 22
3/22/2019 07:30:03.5, 82, 3
3/22/2019 07:30:03.5, 82, 27
3/22/2019 07:30:03.6, 81, 16
3/22/2019 07:30:03.6, 82, 32
3/22/2019 07:30:03.7, 82, 33
3/22/2019 07:30:03.8, 82, 8
3/22/2019 07:30:03.8, 82, 9
3/22/2019 07:30:04.0, 81, 22
3/22/2019 07:30:04.0, 81, 33
3/22/2019 07:30:04.0, 82, 28
3/22/2019 07:30:04.1, 81, 32
3/22/2019 07:30:04.1, 82, 33
3/22/2019 07:30:04.3, 81, 27
3/22/2019 07:30:04.3, 81, 33
3/22/2019 07:30:04.4, 82, 16
3/22/2019 07:30:04.4, 82, 36
3/22/2019 07:30:04.7, 81, 3
3/22/2019 07:30:04.9, 81, 28
3/22/2019 07:30:05.1, 81, 8
3/22/2019 07:30:05.1, 81, 9
3/22/2019 07:30:05.1, 81, 16
3/22/2019 07:30:05.1, 82, 22
3/22/2019 07:30:05.5, 81, 36
3/22/2019 07:30:05.5, 82, 3
3/22/2019 07:30:05.5, 82, 8
3/22/2019 07:30:05.6, 81, 22
3/22/2019 07:30:05.6, 82, 33
3/22/2019 07:30:06.0, 81, 33
3/22/2019 07:30:06.0, 82, 9
3/22/2019 07:30:06.1, 82, 28
3/22/2019 07:30:06.7, 82, 16
3/22/2019 07:30:06.9, 81, 3
3/22/2019 07:30:06.9, 81, 8
3/22/2019 07:30:07.0, 82, 22
3/22/2019 07:30:07.1, 81, 9
3/22/2019 07:30:07.1, 82, 37
3/22/2019 07:30:07.2, 82, 8
3/22/2019 07:30:07.3, 81, 16
3/22/2019 07:30:07.3, 81, 28
3/22/2019 07:30:07.3, 82, 9
3/22/2019 07:30:07.3, 82, 33
3/22/2019 07:30:07.3, 82, 36
3/22/2019 07:30:07.6, 81, 8
3/22/2019 07:30:07.8, 81, 22
3/22/2019 07:30:07.9, 81, 33
3/22/2019 07:30:07.9, 82, 8
3/22/2019 07:30:08.2, 81, 8
3/22/2019 07:30:08.2, 81, 36
3/22/2019 07:30:08.2, 81, 37
3/22/2019 07:30:08.3, 82, 3
3/22/2019 07:30:08.3, 82, 8
3/22/2019 07:30:08.4, 81, 9
3/22/2019 07:30:08.8, 81, 8
3/22/2019 07:30:08.8, 82, 28
3/22/2019 07:30:08.9, 82, 4
3/22/2019 07:30:09.0, 82, 8
3/22/2019 07:30:09.1, 81, 4
3/22/2019 07:30:09.1, 82, 9
3/22/2019 07:30:09.4, 81, 9
3/22/2019 07:30:09.4, 82, 16
3/22/2019 07:30:09.5, 81, 3
3/22/2019 07:30:09.5, 82, 27
3/22/2019 07:30:09.5, 82, 36
3/22/2019 07:30:09.8, 81, 27
3/22/2019 07:30:09.9, 82, 9
3/22/2019 07:30:09.9, 82, 33
3/22/2019 07:30:10.0, 81, 8
3/22/2019 07:30:10.1, 81, 16
3/22/2019 07:30:10.1, 81, 28
3/22/2019 07:30:10.1, 82, 27
3/22/2019 07:30:10.2, 81, 9
3/22/2019 07:30:10.5, 81, 27
3/22/2019 07:30:10.5, 81, 33
3/22/2019 07:30:10.5, 82, 22
3/22/2019 07:30:10.9, 81, 36
3/22/2019 07:30:11.0, 81, 22
3/22/2019 07:30:11.0, 82, 3
3/22/2019 07:30:11.7, 82, 9
3/22/2019 07:30:11.7, 82, 33
3/22/2019 07:30:11.8, 82, 16
3/22/2019 07:30:12.0, 81, 3
3/22/2019 07:30:12.0, 82, 36
3/22/2019 07:30:12.3, 81, 16
3/22/2019 07:30:12.7, 81, 33
3/22/2019 07:30:12.7, 82, 28
3/22/2019 07:30:12.8, 82, 32
3/22/2019 07:30:13.0, 82, 33
3/22/2019 07:30:13.1, 81, 36
3/22/2019 07:30:13.1, 82, 22
3/22/2019 07:30:13.1, 82, 30
3/22/2019 07:30:13.2, 82, 11
3/22/2019 07:30:13.4, 81, 32
3/22/2019 07:30:13.5, 81, 22
3/22/2019 07:30:13.5, 81, 28
3/22/2019 07:30:13.7, 81, 33
3/22/2019 07:30:14.0, 82, 22
3/22/2019 07:30:14.2, 82, 8
3/22/2019 07:30:14.3, 81, 30
3/22/2019 07:30:14.8, 81, 22
3/22/2019 07:30:15.1, 82, 26
3/22/2019 07:30:15.1, 82, 30
3/22/2019 07:30:15.1, 82, 36
3/22/2019 07:30:15.4, 81, 26
3/22/2019 07:30:15.4, 81, 30
3/22/2019 07:30:15.4, 82, 22
3/22/2019 07:30:15.4, 82, 24
3/22/2019 07:30:15.5, 81, 9
3/22/2019 07:30:15.6, 82, 21
3/22/2019 07:30:15.7, 81, 8
3/22/2019 07:30:15.9, 81, 21
3/22/2019 07:30:15.9, 82, 29
3/22/2019 07:30:16.0, 82, 21
3/22/2019 07:30:16.1, 81, 22
3/22/2019 07:30:16.4, 81, 21
3/22/2019 07:30:16.6, 81, 11
3/22/2019 07:30:16.6, 81, 29
3/22/2019 07:30:16.6, 81, 36
3/22/2019 07:30:16.6, 82, 27
3/22/2019 07:30:17.3, 81, 27
3/22/2019 07:30:17.4, 82, 37
3/22/2019 07:30:17.6, 82, 28
3/22/2019 07:30:17.8, 82, 6
3/22/2019 07:30:17.8, 82, 11
3/22/2019 07:30:18.0, 81, 24
3/22/2019 07:30:18.1, 82, 4
3/22/2019 07:30:18.2, 81, 37
3/22/2019 07:30:18.3, 82, 3
3/22/2019 07:30:18.3, 82, 37
3/22/2019 07:30:18.5, 81, 28
3/22/2019 07:30:18.5, 81, 37
3/22/2019 07:30:18.7, 82, 1
3/22/2019 07:30:18.8, 82, 33
3/22/2019 07:30:18.9, 43, 3
3/22/2019 07:30:18.9, 81, 3
3/22/2019 07:30:18.9, 82, 5
3/22/2019 07:30:18.9, 82, 17
3/22/2019 07:30:19.0, 81, 4
3/22/2019 07:30:19.0, 82, 16
3/22/2019 07:30:19.1, 81, 17
3/22/2019 07:30:19.2, 81, 16
3/22/2019 07:30:19.5, 81, 33
3/22/2019 07:30:19.5, 82, 37
3/22/2019 07:30:20.0, 82, 28
3/22/2019 07:30:20.1, 82, 27
3/22/2019 07:30:20.4, 82, 8
3/22/2019 07:30:20.5, 81, 37
3/22/2019 07:30:20.6, 81, 27
3/22/2019 07:30:20.6, 82, 32
3/22/2019 07:30:20.7, 82, 36
3/22/2019 07:30:21.0, 81, 28
3/22/2019 07:30:21.2, 81, 32
3/22/2019 07:30:21.3, 82, 3
3/22/2019 07:30:21.3, 82, 24
3/22/2019 07:30:21.5, 82, 9
3/22/2019 07:30:21.5, 82, 31
3/22/2019 07:30:21.8, 81, 8
3/22/2019 07:30:21.8, 81, 9
3/22/2019 07:30:21.8, 82, 22
3/22/2019 07:30:21.8, 82, 37
3/22/2019 07:30:22.1, 81, 36
3/22/2019 07:30:22.2, 82, 4
3/22/2019 07:30:22.2, 82, 8
3/22/2019 07:30:22.2, 82, 16
3/22/2019 07:30:22.3, 82, 32
3/22/2019 07:30:22.4, 81, 3
3/22/2019 07:30:22.6, 81, 22
3/22/2019 07:30:22.7, 81, 37
3/22/2019 07:30:22.9, 43, 8
3/22/2019 07:30:22.9, 81, 16
3/22/2019 07:30:23.2, 81, 32
3/22/2019 07:30:23.3, 82, 17
3/22/2019 07:30:23.4, 81, 4
3/22/2019 07:30:23.4, 81, 8
3/22/2019 07:30:23.7, 82, 22
3/22/2019 07:30:24.0, 81, 17
3/22/2019 07:30:24.0, 81, 22
3/22/2019 07:30:24.1, 82, 28
3/22/2019 07:30:24.6, 82, 36
3/22/2019 07:30:24.8, 82, 37
3/22/2019 07:30:25.3, 81, 28
3/22/2019 07:30:25.6, 81, 36
3/22/2019 07:30:25.9, 81, 37
3/22/2019 07:30:26.0, 81, 24
3/22/2019 07:30:26.4, 82, 28
3/22/2019 07:30:26.8, 82, 36
3/22/2019 07:30:26.8, 82, 37
3/22/2019 07:30:27.1, 81, 28
3/22/2019 07:30:27.7, 81, 36
3/22/2019 07:30:27.8, 81, 37
3/22/2019 07:30:28.4, 82, 4
